asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
XAUUSD,2020-01-15 08:00:00+00:00,2020-01-15 16:00:00+00:00,1552.905,1548.875,long,london,1,session_close,127.87775432661195,992.9100204128429,-525.2764501403711,-0.005290272424906801,0 days 08:00:00,1542.935,2020-01-15,Wednesday,480.0
XAUUSD,2020-01-15 13:00:00+00:00,2020-01-15 21:00:00+00:00,1550.558,1556.395,long,us,1,session_close,127.52130220361028,988.6458765111283,734.4553821973606,0.007428902498326391,0 days 08:00:00,1546.948,2020-01-15,Wednesday,480.0
XAUUSD,2020-01-16 00:00:00+00:00,2020-01-16 08:00:00+00:00,1556.445,1553.035,long,asian,1,session_close,137.93035762290054,1073.405077351867,-481.07657026758943,-0.00448178027492123,0 days 08:00:00,1552.725,2020-01-16,Thursday,480.0
XAUUSD,2020-01-16 08:00:00+00:00,2020-01-16 16:00:00+00:00,1553.035,1550.775,long,london,1,session_close,127.19059852629712,987.6572559114392,-297.32732522854474,-0.003010430222113463,0 days 08:00:00,1548.875,2020-01-16,Thursday,480.0
XAUUSD,2020-01-16 13:00:00+00:00,2020-01-16 15:44:00+00:00,1556.068,1548.28766,short,us,1,tp_hit,128.0137410875525,995.990430333102,986.0305260298002,0.009900000000000294,0 days 02:44:00,1556.105,2020-01-16,Thursday,164.0
XAUUSD,2020-01-17 00:00:00+00:00,2020-01-17 08:00:00+00:00,1552.095,1555.495,short,asian,1,session_close,137.69702391273944,1068.594311649191,-478.8558244197872,-0.004481175121368144,0 days 08:00:00,1553.445,2020-01-17,Friday,480.0
XAUUSD,2020-01-17 08:00:00+00:00,2020-01-17 16:00:00+00:00,1555.495,1556.015,long,london,1,session_close,126.60715497756556,984.6839826591537,55.98888076176904,0.0005685974561155168,0 days 08:00:00,1550.755,2020-01-17,Friday,480.0
XAUUSD,2020-01-17 13:00:00+00:00,2020-01-17 21:00:00+00:00,1558.928,1556.895,long,us,1,session_close,129.0438988321963,1005.8507355933999,-272.40475368180574,-0.002708202559707838,0 days 08:00:00,1553.558,2020-01-17,Friday,480.0
XAUUSD,2020-01-20 00:00:00+00:00,2020-01-20 08:00:00+00:00,1557.218,1561.498,long,asian,1,session_close,136.62900806502174,1063.805753404993,574.1340969842394,0.005396982439195978,0 days 08:00:00,1556.945,2020-01-20,Monday,480.0
XAUUSD,2020-01-20 08:00:00+00:00,2020-01-20 16:00:00+00:00,1561.498,1560.738,long,london,1,session_close,126.19214004331508,985.2438714667715,-105.75846514758602,-0.0010734242374950197,0 days 08:00:00,1556.945,2020-01-20,Monday,480.0
