asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
WTI,2020-01-23 08:00:00+00:00,2020-01-23 13:45:00+00:00,55.806,55.52697,short,london,1,tp_hit,3613.122872101601,1008.1696750024796,988.0062815024557,0.009800000000000255,0 days 05:45:00,57.145,2020-01-23,Thursday,345.0
WTI,2020-01-23 13:00:00+00:00,2020-01-23 13:48:00+00:00,55.646,55.36777,short,us,1,tp_hit,3534.241206065855,983.3319307636799,963.6652921484315,0.009800000000000256,0 days 00:48:00,56.635,2020-01-23,Thursday,48.0
WTI,2020-01-24 00:00:00+00:00,2020-01-24 07:20:00+00:00,55.656,55.934279999999994,short,asian,1,sl_hit,3631.8372585060147,1010.6676722970363,-1030.881025742977,-0.0102,0 days 07:20:00,55.826,2020-01-24,Friday,440.0
WTI,2020-01-24 07:20:00+00:00,2020-01-24 08:00:00+00:00,55.934279999999994,55.806,short,asian,2,session_close,3576.907978576426,1000.3588620396066,438.8385782509797,0.004386811522379506,0 days 00:40:00,55.826,2020-01-24,Friday,40.0
WTI,2020-01-24 08:00:00+00:00,2020-01-24 09:51:00+00:00,55.806,55.52697,long,london,1,sl_hit,3648.531476248105,1018.0497378175043,-1038.4107325738544,-0.0102,0 days 01:51:00,54.936,2020-01-24,Friday,111.0
WTI,2020-01-24 09:51:00+00:00,2020-01-24 10:43:00+00:00,55.52697,55.24933515,long,london,2,sl_hit,3629.4637740606836,1007.6656304917657,-1027.818943101601,-0.0102,0 days 00:52:00,54.936,2020-01-24,Friday,52.0
WTI,2020-01-24 10:43:00+00:00,2020-01-24 14:05:00+00:00,55.24933515,54.97308847425,long,london,3,sl_hit,3610.4957221760947,997.3874410607496,-1017.3351898819645,-0.0102,0 days 03:22:00,54.936,2020-01-24,Friday,202.0
WTI,2020-01-24 13:00:00+00:00,2020-01-24 14:00:00+00:00,55.396,55.11902,short,us,1,tp_hit,3584.982972363287,992.9685836851642,973.1092120114863,0.009800000000000256,0 days 01:00:00,55.536,2020-01-24,Friday,60.0
WTI,2020-01-27 00:00:00+00:00,2020-01-27 00:25:00+00:00,52.626,52.889129999999994,short,asian,1,sl_hit,3818.4442968195526,1004.7472478221165,-1024.842192778559,-0.0102,0 days 00:25:00,54.206,2020-01-27,Monday,25.0
WTI,2020-01-27 00:25:00+00:00,2020-01-27 08:00:00+00:00,52.889129999999994,52.856,short,asian,2,session_close,3760.6927014846397,994.4988258943309,104.70177268227232,0.0010528094147131478,0 days 07:35:00,54.206,2020-01-27,Monday,455.0
